sample_id,prediction
31/9,0.2689414322376251
32/0,0.32840368151664734
32/5,0.2689414322376251
32/6,0.2689414322376251
32/8,0.2689414322376251
32/9,0.7310585975646973
33/2,0.2689414322376251
33/5,0.7310585975646973
33/6,0.2689414322376251
33/8,0.2689414322376251
33/9,0.6759158968925476
34/0,0.7310585975646973
34/2,0.2689414322376251
34/3,0.2689414322376251
34/4,0.2689414322376251
34/5,0.2689414322376251
35/4,0.2689414322376251
35/5,0.2689414322376251
35/7,0.2689414322376251
35/8,0.2689414322376251
35/9,0.2689414322376251
36/2,0.2689414322376251
36/3,0.2689414322376251
36/4,0.2689414322376251
36/5,0.2689414322376251
36/9,0.2689414322376251
37/1,0.2689414322376251
37/2,0.2689414322376251
37/5,0.2689414322376251
37/7,0.2689414322376251
37/8,0.2689414322376251
38/1,0.2689414322376251
38/4,0.2689414322376251
38/5,0.2689414322376251
38/6,0.2689414322376251
38/7,0.26909932494163513
39/0,0.2689414322376251
39/2,0.2689414322376251
39/4,0.2689414322376251
39/6,0.7305755019187927
39/9,0.2689414322376251
40/0,0.2689414322376251
40/1,0.2689414322376251
40/3,0.2689414322376251
40/6,0.2689414322376251
40/7,0.2689414322376251
41/1,0.2689414322376251
41/2,0.2689414322376251
41/5,0.5000802874565125
41/7,0.2689414322376251
41/8,0.2689414322376251
42/1,0.2689414322376251
42/3,0.2689414322376251
42/4,0.2689414322376251
42/5,0.2689414322376251
42/9,0.2689414322376251
43/0,0.2689414322376251
43/1,0.2689414322376251
43/3,0.2689414322376251
43/4,0.2689414322376251
43/5,0.2689414322376251
44/0,0.2689414322376251
44/3,0.2689414322376251
44/4,0.2689414322376251
44/5,0.2689414322376251
44/7,0.2689414322376251
45/0,0.2689414322376251
45/1,0.2689414322376251
45/5,0.2689414322376251
45/6,0.2689414322376251
45/7,0.2689414322376251
46/0,0.2689414322376251
46/2,0.2689414620399475
46/5,0.2689415514469147
46/6,0.2689415514469147
46/8,0.268950879573822
47/0,0.26894983649253845
47/1,0.2689420282840729
47/7,0.26894205808639526
47/8,0.26894211769104004
47/9,0.2689415514469147
48/0,0.26894256472587585
48/3,0.2689416706562042
48/4,0.268941730260849
48/5,0.2689419686794281
48/8,0.2689419984817505
49/1,0.26894211769104004
49/2,0.2689422070980072
49/5,0.26894164085388184
49/7,0.268941730260849
49/8,0.2689421474933624
50/2,0.2689419686794281
50/3,0.2689420282840729
50/5,0.26894184947013855
50/6,0.26894158124923706
50/8,0.26894161105155945
51/4,0.2689421474933624
51/5,0.26894229650497437
51/6,0.26894301176071167
51/8,0.26894229650497437
51/9,0.2689422070980072
52/0,0.26894211769104004
52/1,0.2689424455165863
52/2,0.2689424455165863
52/4,0.2689421474933624
52/5,0.2689419090747833
53/0,0.2689422070980072
53/2,0.2689422369003296
53/5,0.2689419686794281
53/6,0.2689422070980072
53/9,0.2689416706562042
54/0,0.2689419686794281
54/1,0.26894181966781616
54/4,0.26894187927246094
54/5,0.26894184947013855
54/9,0.26894205808639526
55/1,0.26894187927246094
55/3,0.26894187927246094
55/5,0.268941730260849
55/6,0.2689419686794281
55/8,0.2689422070980072
56/0,0.2689417898654938
56/1,0.268941730260849
56/2,0.2689420282840729
56/7,0.2689419686794281
56/9,0.26894232630729675
57/0,0.26894235610961914
57/1,0.26894232630729675
57/4,0.26894184947013855
57/6,0.2689419686794281
57/9,0.26894229650497437
58/0,0.2689422070980072
58/1,0.2689424753189087
58/4,0.26894229650497437
58/6,0.26894232630729675
58/8,0.26894235610961914
59/0,0.2689424157142639
59/2,0.26894235610961914
59/6,0.26894181966781616
59/8,0.2689419686794281
59/9,0.2689420282840729
60/4,0.2689422369003296
60/5,0.2689420282840729
60/7,0.2689422070980072
60/8,0.2689420282840729
60/9,0.2689419090747833
61/1,0.2689414322376251
61/4,0.2689414322376251
61/5,0.2689414322376251
61/7,0.2689414322376251
61/8,0.2689414322376251
62/0,0.2689414322376251
62/3,0.2689414322376251
62/5,0.2689414322376251
62/6,0.2689414322376251
62/7,0.2689414322376251
63/0,0.2689414322376251
63/1,0.2689414322376251
63/2,0.2689414322376251
63/3,0.2689414322376251
63/4,0.2689414322376251
64/0,0.2689414322376251
64/1,0.2689414322376251
64/7,0.2689414322376251
64/8,0.2689414322376251
64/9,0.2689414322376251
65/0,0.2689414322376251
65/2,0.2689414322376251
65/3,0.2689414322376251
65/8,0.2689414322376251
65/9,0.2689414322376251
66/1,0.2689426839351654
66/3,0.2689426839351654
66/6,0.2689995765686035
66/8,0.26894351840019226
66/9,0.2689438760280609
67/0,0.42971912026405334
67/2,0.26894277334213257
67/4,0.26894277334213257
67/5,0.26894286274909973
67/9,0.2689427137374878
68/2,0.2689426839351654
68/3,0.26894280314445496
68/4,0.26894277334213257
68/7,0.26894280314445496
68/8,0.26894256472587585
69/1,0.27360430359840393
69/4,0.26894792914390564
69/5,0.2689428925514221
69/7,0.26894286274909973
69/9,0.26894280314445496
70/0,0.2689971923828125
70/1,0.2791837155818939
70/2,0.26894524693489075
70/3,0.2689446806907654
70/6,0.26894453167915344
71/0,0.26894304156303406
71/3,0.5477411150932312
71/4,0.26894286274909973
71/5,0.2689426839351654
71/6,0.26894959807395935
72/0,0.26894310116767883
72/1,0.26894286274909973
72/4,0.2689433991909027
72/7,0.2689427435398102
72/8,0.2689426839351654
73/0,0.26898497343063354
73/1,0.26894325017929077
73/3,0.2689429223537445
73/5,0.2689436376094818
73/6,0.26894253492355347
73/7,0.26894253492355347
73/8,0.2689427435398102
73/9,0.26894262433052063
74/0,0.26894286274909973
74/1,0.26894259452819824
74/2,0.2689432203769684
74/3,0.3264950215816498
74/4,0.2689530551433563
74/6,0.26894429326057434
74/7,0.26894453167915344
74/8,0.26894477009773254
75/0,0.26894888281822205
75/1,0.7310585975646973
75/2,0.26894286274909973
75/3,0.2689434885978699
75/4,0.2689632475376129
76/1,0.2689499855041504
76/2,0.26894286274909973
76/3,0.2689448893070221
76/4,0.27241262793540955
76/5,0.26894286274909973
76/8,0.2689426839351654
76/9,0.26894477009773254
77/0,0.2689427137374878
77/1,0.2689434289932251
77/4,0.26894280314445496
77/6,0.26894280314445496
77/8,0.26894286274909973
78/0,0.26894277334213257
78/2,0.26894280314445496
78/7,0.2689425051212311
78/8,0.2689427435398102
78/9,0.2689427435398102
79/1,0.26894277334213257
79/2,0.2689426839351654
79/5,0.26894277334213257
79/6,0.2689432203769684
79/7,0.268942654132843
80/0,0.26894286274909973
80/1,0.26894286274909973
80/4,0.2689477801322937
80/8,0.26894286274909973
80/9,0.2689428925514221
81/1,0.26894277334213257
81/2,0.26894310116767883
81/4,0.26894280314445496
81/5,0.26895371079444885
81/6,0.2690902650356293
82/0,0.26894277334213257
82/3,0.26894286274909973
82/4,0.26894277334213257
82/5,0.26894259452819824
82/8,0.26894277334213257
83/3,0.26894286274909973
83/6,0.26894301176071167
83/7,0.26894286274909973
83/8,0.2689426839351654
83/9,0.26894259452819824
84/5,0.26894280314445496
84/6,0.26894286274909973
84/7,0.2689429223537445
84/8,0.2689442038536072
84/9,0.2689427137374878
85/0,0.2689427137374878
85/2,0.2689441442489624
85/3,0.268942654132843
85/4,0.6942631006240845
85/5,0.26894280314445496
85/6,0.2710612714290619
85/7,0.7300358414649963
85/8,0.26894280314445496
85/9,0.26894310116767883
86/0,0.2689424753189087
86/1,0.3867403268814087
86/4,0.7310585975646973
86/7,0.268942654132843
86/9,0.2689427137374878
87/1,0.26894477009773254
87/2,0.26894277334213257
87/7,0.26894280314445496
87/8,0.2689429819583893
87/9,0.26894521713256836
88/0,0.26894256472587585
88/1,0.26894286274909973
88/5,0.2689427137374878
88/6,0.2689426839351654
88/9,0.26894280314445496
89/1,0.26894286274909973
89/5,0.26894286274909973
89/6,0.26894286274909973
89/7,0.2689428925514221
89/8,0.2689428925514221
90/0,0.2689426839351654
90/1,0.2689429521560669
90/7,0.26894286274909973
90/8,0.2689427435398102
90/9,0.2689429521560669
91/0,0.26894280314445496
91/1,0.2689428925514221
91/2,0.2689428925514221
91/3,0.26894262433052063
91/4,0.2689427137374878
92/1,0.2689427435398102
92/2,0.2689427137374878
92/3,0.268942654132843
92/4,0.2689433693885803
92/5,0.2689426839351654
93/0,0.26894277334213257
93/2,0.2689432203769684
93/3,0.26894333958625793
93/4,0.7310250401496887
93/5,0.2689438760280609
93/6,0.2689630091190338
93/8,0.600530207157135
93/9,0.26894286274909973
94/0,0.2745303511619568
94/1,0.2690024673938751
94/3,0.7310585975646973
94/6,0.26894280314445496
94/9,0.26894259452819824
95/0,0.2689429521560669
95/2,0.2689426839351654
95/4,0.26894259452819824
95/5,0.2689426839351654
95/8,0.26894286274909973
96/0,0.2689434885978699
96/1,0.2689427137374878
96/2,0.2689428925514221
96/4,0.2689897418022156
96/5,0.2689427137374878
96/6,0.26894378662109375
96/8,0.26894399523735046
96/9,0.26894280314445496
97/0,0.27223625779151917
97/2,0.26894325017929077
97/3,0.2689433693885803
97/4,0.27740806341171265
97/5,0.2689428925514221
97/6,0.2689429223537445
97/7,0.2689428925514221
97/9,0.26894286274909973
98/1,0.26894277334213257
98/3,0.26894962787628174
98/6,0.2689427435398102
98/7,0.26894286274909973
98/9,0.2689427137374878
99/3,0.26894286274909973
99/4,0.26894259452819824
99/5,0.26894286274909973
99/6,0.26894286274909973
99/7,0.26894280314445496
100/0,0.26894277334213257
100/4,0.26894325017929077
100/6,0.26894286274909973
100/7,0.26894262433052063
100/9,0.26894277334213257
101/3,0.2689427137374878
101/4,0.26894259452819824
101/5,0.2689427137374878
101/6,0.2689427137374878
101/8,0.26894301176071167
102/0,0.26894310116767883
102/1,0.26894277334213257
102/5,0.26894262433052063
102/6,0.2689444124698639
102/7,0.26894277334213257
103/4,0.26894286274909973
103/6,0.26894280314445496
103/7,0.2689429521560669
103/8,0.2689427435398102
103/9,0.268942654132843
104/1,0.26894286274909973
104/2,0.26894286274909973
104/4,0.26894286274909973
104/6,0.2689426839351654
104/9,0.2689426839351654
105/0,0.26894280314445496
105/2,0.2689463198184967
105/3,0.731018602848053
105/5,0.26894259452819824
105/9,0.2690317630767822
106/0,0.26894286274909973
106/1,0.26894280314445496
106/5,0.26894286274909973
106/8,0.2689429223537445
106/9,0.26895102858543396
107/0,0.7310585379600525
107/1,0.2689414620399475
107/3,0.2689433991909027
107/7,0.26894286274909973
107/8,0.7301667332649231
108/1,0.26894277334213257
108/2,0.26894301176071167
108/7,0.268942654132843
108/8,0.2689427137374878
108/9,0.2689431607723236
109/0,0.2689431607723236
109/2,0.26894280314445496
109/3,0.2689428925514221
109/4,0.26894277334213257
109/9,0.2689426839351654
110/2,0.26894301176071167
110/5,0.268943727016449
110/6,0.7310585975646973
110/7,0.7239094376564026
110/8,0.26894184947013855
111/0,0.26894277334213257
111/3,0.2689431309700012
111/4,0.26894286274909973
111/5,0.26894277334213257
111/8,0.26894277334213257
112/0,0.2689427435398102
112/1,0.268942654132843
112/2,0.26894259452819824
112/3,0.2689577043056488
112/4,0.2697424292564392
112/5,0.26897111535072327
112/6,0.2689427137374878
112/7,0.26894277334213257
112/8,0.26894286274909973
113/0,0.26894611120224
113/1,0.26894286274909973
113/2,0.26894286274909973
113/4,0.26894277334213257
113/5,0.2689429819583893
113/6,0.26958411931991577
113/7,0.26894411444664
113/8,0.7310585975646973
113/9,0.26894277334213257
114/0,0.26894277334213257
114/1,0.26894280314445496
114/2,0.26894330978393555
114/3,0.2689429819583893
114/9,0.2689477503299713
115/0,0.2689431309700012
115/1,0.2689470052719116
115/2,0.26894286274909973
115/3,0.26894277334213257
115/5,0.26894286274909973
116/0,0.2689428925514221
116/3,0.26894351840019226
116/4,0.26894286274909973
116/5,0.26894277334213257
116/6,0.26894330978393555
117/3,0.26894277334213257
117/4,0.2689427137374878
117/5,0.2712952196598053
117/6,0.7310585975646973
117/8,0.2689441442489624
118/0,0.5140441656112671
118/1,0.3762289881706238
118/2,0.7310585975646973
118/4,0.7310585975646973
118/5,0.2689433991909027
118/6,0.26895102858543396
118/7,0.26894277334213257
118/8,0.2689428925514221
118/9,0.26894277334213257
119/0,0.26894280314445496
119/4,0.26894286274909973
119/5,0.2689427137374878
119/6,0.26894301176071167
119/7,0.26894330978393555
120/0,0.268942654132843
120/1,0.2689427137374878
120/5,0.26894277334213257
120/7,0.26894792914390564
120/9,0.2689427435398102
121/0,0.2689429223537445
121/1,0.26894277334213257
121/2,0.26894280314445496
121/7,0.2689427137374878
121/9,0.2689429521560669
122/1,0.2689427137374878
122/2,0.2690000534057617
122/3,0.26894280314445496
122/4,0.2705758512020111
122/5,0.26894286274909973
122/6,0.26894262433052063
122/7,0.26894277334213257
122/8,0.6953518390655518
122/9,0.2689436972141266
123/0,0.26894286274909973
123/2,0.26894259452819824
123/3,0.2689424753189087
123/5,0.2689427435398102
123/8,0.26894286274909973
124/0,0.2689427137374878
124/3,0.26894277334213257
124/5,0.26894277334213257
124/6,0.26894280314445496
124/8,0.26894277334213257
125/0,0.2689429223537445
125/5,0.2689431607723236
125/7,0.26894423365592957
125/8,0.26897120475769043
125/9,0.2689428925514221
126/0,0.26894280314445496
126/2,0.33160141110420227
126/3,0.2689429223537445
126/7,0.2689428925514221
126/8,0.2689427435398102
127/1,0.2689424157142639
127/2,0.2689427137374878
127/4,0.26894277334213257
127/5,0.26904454827308655
127/7,0.26894280314445496
128/1,0.26894286274909973
128/6,0.26894262433052063
128/7,0.2689414322376251
128/8,0.26894280314445496
128/9,0.2694951593875885
129/0,0.26894277334213257
129/1,0.7310585975646973
129/3,0.26894277334213257
129/7,0.2689432203769684
129/8,0.7310565114021301
130/0,0.2689484655857086
130/1,0.29436683654785156
130/3,0.2689427435398102
130/4,0.26894286274909973
130/5,0.26894277334213257
130/6,0.2689432203769684
130/7,0.2689429521560669
130/8,0.2689438760280609
130/9,0.26894357800483704
131/0,0.26894286274909973
131/1,0.2689432203769684
131/2,0.26894286274909973
131/3,0.2689426839351654
131/6,0.2689426839351654
132/5,0.26894310116767883
132/6,0.2689429223537445
132/7,0.26894286274909973
132/8,0.2689427435398102
132/9,0.26894286274909973
133/0,0.26894286274909973
133/2,0.2689426839351654
133/4,0.26894286274909973
133/5,0.26894277334213257
133/8,0.2689427435398102
134/0,0.26894286274909973
134/1,0.2689434885978699
134/2,0.7310585975646973
134/7,0.26894280314445496
134/8,0.2689427137374878
135/0,0.26894262433052063
135/2,0.2689429223537445
135/3,0.26894304156303406
135/4,0.2689431309700012
135/9,0.2689422070980072
136/1,0.2689414322376251
136/3,0.2689414322376251
136/5,0.2689414322376251
136/6,0.2689414322376251
136/9,0.2689414322376251
137/0,0.2689414322376251
137/2,0.2689414322376251
137/5,0.2689414322376251
137/8,0.2689414322376251
137/9,0.2689414322376251
138/3,0.2689414322376251
138/5,0.2689414322376251
138/7,0.2689414322376251
138/8,0.2689414322376251
138/9,0.2689414322376251
139/0,0.2689414322376251
139/2,0.2689414322376251
139/5,0.2689414322376251
139/6,0.2689414322376251
139/8,0.2689414322376251
140/0,0.2689414322376251
140/2,0.2689414322376251
140/3,0.2689414322376251
140/4,0.2689414322376251
140/5,0.2689414322376251
141/0,0.2689414322376251
141/1,0.2689414322376251
141/6,0.2689414322376251
141/8,0.2689414322376251
141/9,0.2689414322376251
142/3,0.2689414322376251
142/4,0.2689414322376251
142/5,0.2689414322376251
142/7,0.2689414322376251
142/8,0.2689414322376251
143/4,0.2689414322376251
143/5,0.2689414322376251
143/6,0.2689414322376251
143/7,0.2689414322376251
143/8,0.2689414322376251
144/3,0.2689414322376251
144/4,0.2689414322376251
144/5,0.2689414322376251
144/8,0.2689414322376251
144/9,0.2689414322376251
145/0,0.2689414322376251
145/2,0.2689414322376251
145/3,0.2689414322376251
145/4,0.2689414322376251
145/5,0.2689414322376251
146/1,0.2689414322376251
146/2,0.2689414322376251
146/3,0.2689414322376251
146/6,0.2689414322376251
146/7,0.2689414322376251
147/1,0.2689414322376251
147/4,0.2689414322376251
147/7,0.2689414322376251
147/8,0.2689414322376251
147/9,0.2689414322376251
148/1,0.2689414322376251
148/3,0.2689414322376251
148/4,0.2689414322376251
148/7,0.2689414322376251
148/9,0.2689414322376251
149/2,0.2689414322376251
149/5,0.2689414322376251
149/6,0.2689414322376251
149/7,0.2689414322376251
149/9,0.2689414322376251
150/1,0.2689414322376251
150/4,0.2689414322376251
150/6,0.2689414322376251
150/7,0.2689414322376251
150/9,0.2689414322376251
151/0,0.2689448893070221
151/1,0.2689427137374878
151/7,0.26894262433052063
151/8,0.26894277334213257
151/9,0.2689429521560669
152/1,0.26894301176071167
152/2,0.26894280314445496
152/4,0.2689424157142639
152/5,0.2689427137374878
152/8,0.26894259452819824
153/0,0.26894259452819824
153/2,0.2689434885978699
153/4,0.2689425051212311
153/7,0.26894259452819824
153/8,0.26894253492355347
154/2,0.26894277334213257
154/5,0.26894187927246094
154/7,0.26894235610961914
154/8,0.2689422070980072
154/9,0.26894232630729675
155/1,0.2689422070980072
155/2,0.2689422070980072
155/3,0.26894229650497437
155/6,0.2689424753189087
155/8,0.26894232630729675
156/0,0.2689424753189087
156/1,0.26894405484199524
156/4,0.26894259452819824
156/6,0.26894208788871765
156/7,0.2689422070980072
157/0,0.26894259452819824
157/6,0.26894211769104004
157/7,0.2689421474933624
157/8,0.2689420282840729
157/9,0.2689422369003296
158/2,0.26894253492355347
158/3,0.2689463794231415
158/5,0.2689422070980072
158/8,0.26894253492355347
158/9,0.2689424157142639
159/0,0.26894402503967285
159/3,0.2689429223537445
159/4,0.2689422369003296
159/5,0.26894181966781616
159/6,0.2689420282840729
160/2,0.26894259452819824
160/4,0.2689422070980072
160/5,0.2689422070980072
160/7,0.26894399523735046
160/8,0.26894235610961914
161/1,0.2689424157142639
161/2,0.2689425051212311
161/3,0.2689417898654938
161/4,0.2689419686794281
161/9,0.26894235610961914
162/3,0.26894235610961914
162/4,0.26894253492355347
162/5,0.26894262433052063
162/6,0.26894718408584595
162/8,0.2689424157142639
163/0,0.26894262433052063
163/1,0.2689426839351654
163/2,0.2689424753189087
163/8,0.2689420282840729
163/9,0.2689424455165863
164/1,0.268942654132843
164/2,0.26894262433052063
164/4,0.26894211769104004
164/5,0.26894262433052063
164/9,0.26894208788871765
165/1,0.2689478397369385
165/2,0.2689421474933624
165/5,0.26894235610961914
165/6,0.26894235610961914
165/7,0.26894238591194153
166/0,0.2689422070980072
166/4,0.2689421772956848
166/6,0.2689422369003296
166/8,0.2689424455165863
166/9,0.2689421474933624
167/1,0.2689424455165863
167/5,0.26894259452819824
167/6,0.26894253492355347
167/7,0.26894426345825195
167/8,0.26894262433052063
168/0,0.26894229650497437
168/2,0.2689425051212311
168/5,0.2689424753189087
168/8,0.2689425051212311
168/9,0.2689431309700012
169/0,0.2689424455165863
169/5,0.269029825925827
169/6,0.26894253492355347
169/8,0.2689424455165863
169/9,0.26894232630729675
170/1,0.2689422369003296
170/2,0.26894259452819824
170/6,0.268943190574646
170/7,0.2689424157142639
170/9,0.2689427137374878
171/0,0.26894232630729675
171/2,0.2689425051212311
171/3,0.47051629424095154
171/8,0.268972247838974
171/9,0.26894235610961914
172/0,0.7310585975646973
172/2,0.26894235610961914
172/4,0.2689422070980072
172/8,0.26894229650497437
172/9,0.26894232630729675
173/0,0.2689424753189087
173/3,0.26894208788871765
173/4,0.2689422070980072
173/5,0.26894399523735046
173/7,0.26894232630729675
174/2,0.26894232630729675
174/5,0.2689419090747833
174/6,0.26894286274909973
174/8,0.26894208788871765
174/9,0.2689424157142639
175/1,0.26894208788871765
175/3,0.2689424753189087
175/5,0.26894235610961914
175/8,0.26894286274909973
175/9,0.2689427137374878
